year,origin,destination,trade_value
2000,ARM,POL,33998.0
2000,ARM,PRT,8079.000000000001
2000,ARM,QAT,15385.0
2000,ARM,ROU,400474.0
2000,ARM,RUS,43691439.0
2000,ARM,SAU,21632.0
2000,ARM,SCG,268523.0
2000,ARM,SDN,1935.0
2000,ARM,SGP,83821.0
2000,ARM,SLV,1784.0
2000,ARM,SVK,6103.0
2000,ARM,SVN,9634.0
2000,ARM,SWE,123651.0
2000,ARM,SYR,82408.0
2000,ARM,THA,388044.0
2000,ARM,TJK,51.0
2000,ARM,TKM,15359681.0
2000,ARM,TTO,248.0
2000,ARM,TUR,1430331.0
2000,ARM,TWN,226.0
2000,ARM,UKR,3180835.0
2000,ARM,URY,940.0
2000,ARM,USA,42386541.0
2000,ARM,UZB,128370.0
2000,ARM,VEN,100300.0
2000,ARM,VGB,14064.0
2000,ARM,VNM,26779.0
2000,ARM,ZAF,42839.0
2000,ASM,AUS,2754202.0
2000,ASM,AZE,13040.0
2000,ASM,BLR,700.0
2000,ASM,BRB,49182.0
2000,ASM,CAN,116664.0
2000,ASM,CZE,15706.0
2000,ASM,DMA,522.0
2000,ASM,ECU,38654.0
2000,ASM,ETH,39899.0
2000,ASM,GRD,5309.0
2000,ASM,GUY,19846.0
2000,ASM,HUN,21000.0
2000,ASM,IDN,9061870.0
2000,ASM,JPN,604749.0
2000,ASM,KNA,20.0
2000,ASM,KOR,52061.0
2000,ASM,LBN,4648.0
2000,ASM,MAC,748.0
2000,ASM,MKD,1071.0
2000,ASM,MWI,330.0
2000,ASM,MYS,22416.0
2000,ASM,NAM,99150.0
2000,ASM,NGA,2940.0
2000,ASM,NZL,340539.0
2000,ASM,PHL,69608.0
2000,ASM,SCG,6000.0
2000,ASM,SGP,107042.0
2000,ASM,SVK,25333.0
2000,ASM,TGO,1025.0
2000,ASM,THA,1280816.0
2000,ASM,TWN,1205.0
2000,ASM,TZA,39171.0
2000,ASM,URY,994.0
2000,ASM,ZAF,112228.0
2000,ATG,ABW,145396.0
2000,ATG,AIA,221146.0
2000,ATG,ANT,1731490.0
2000,ATG,ARG,333.0
2000,ATG,AUS,41900.0
2000,ATG,AUT,155987.0
2000,ATG,BEL,197366.0
2000,ATG,BHS,74190.0
2000,ATG,BLZ,51128.0
2000,ATG,BRA,11236.0
2000,ATG,BRB,1204222.0
2000,ATG,CAN,6995558.0
2000,ATG,CHE,259796.0
2000,ATG,CHL,278.0
2000,ATG,CHN,25938.0
2000,ATG,COL,126431.0
2000,ATG,CRI,6735.0
2000,ATG,CUB,526352.0
2000,ATG,CYM,1923.0
2000,ATG,CZE,3668.0
2000,ATG,DEU,67020508.0
2000,ATG,DMA,833332.0
2000,ATG,DNK,1502.0
2000,ATG,DOM,3811.0
2000,ATG,DZA,18260.0
2000,ATG,ESP,1609036.0
2000,ATG,ETH,79401.0
2000,ATG,FIN,27215.0
2000,ATG,FRA,1426934.0
2000,ATG,GBR,5056175.0
2000,ATG,GIB,6863.0
2000,ATG,GRC,2065437.0
2000,ATG,GRD,513040.0
2000,ATG,GTM,2503.0
2000,ATG,GUY,134373.0
2000,ATG,HRV,29121.0
2000,ATG,HTI,1480.0
2000,ATG,HUN,188116.0
2000,ATG,IDN,356781.0
2000,ATG,IRL,3370.0
2000,ATG,ITA,96608.0
2000,ATG,JAM,66653.0
2000,ATG,JPN,108706.0
2000,ATG,KAZ,1713.0
2000,ATG,KNA,1906326.0
2000,ATG,KOR,27525016.0
2000,ATG,LBN,25.0
2000,ATG,LCA,920640.0
2000,ATG,LKA,36.0
2000,ATG,LTU,25.0
2000,ATG,LUX,262.0
2000,ATG,MEX,55043.0
2000,ATG,MLT,101884.0
2000,ATG,MRT,6145.0
2000,ATG,MSR,1580464.0
2000,ATG,MUS,197.0
2000,ATG,MWI,1396.0
2000,ATG,MYS,2635.0
2000,ATG,MYT,375.0
2000,ATG,NGA,24290.0
2000,ATG,NLD,86457.0
2000,ATG,NOR,903723.0
2000,ATG,PAN,6017.0
2000,ATG,PHL,150863.0
2000,ATG,PRK,370.0
2000,ATG,PRT,23096.0
2000,ATG,PYF,768.0
2000,ATG,SCG,15000.0
2000,ATG,SDN,2107263.0
2000,ATG,SLV,100000.0
2000,ATG,SMR,51.0
2000,ATG,SUR,48939.0
2000,ATG,SVK,8195.0
2000,ATG,SWE,25314.0
2000,ATG,TCA,3053.0
2000,ATG,TGO,10579.0
2000,ATG,THA,1779510.0
2000,ATG,TTO,905758.0
2000,ATG,TUR,158178.0
2000,ATG,TWN,1862.0
2000,ATG,TZA,7600.0
2000,ATG,UGA,5311.0
2000,ATG,USA,4989541.0
2000,ATG,VCT,3234871.0
2000,ATG,VEN,635274.0
2000,ATG,VGB,99689.0
2000,ATG,VNM,6120.0
2000,ATG,ZAF,935318.0
2000,ATG,ZWE,162172.0
2000,AUS,AFG,61238.0
2000,AUS,AGO,760216.0
2000,AUS,ALB,708970.0
2000,AUS,AND,167917.0
2000,AUS,ANT,2123971.0
2000,AUS,ARE,325709723.0
2000,AUS,ARG,88211395.0
2000,AUS,ARM,1928170.0
2000,AUS,ASM,58815310.0
2000,AUS,ATG,786744.0
2000,AUS,AUT,42887366.0
2000,AUS,AZE,1692449.0
2000,AUS,BDI,25953.0
2000,AUS,BEL,497357016.0
2000,AUS,BEN,184059.0
2000,AUS,BFA,284922.0
2000,AUS,BGD,143074949.0
2000,AUS,BGR,6191742.0
2000,AUS,BHR,44124813.0
2000,AUS,BHS,3588980.0
2000,AUS,BIH,3115374.0
2000,AUS,BLR,2265629.0
2000,AUS,BLZ,110323.0
2000,AUS,BMU,1674478.0
2000,AUS,BOL,1372121.0
2000,AUS,BRA,424691141.0
2000,AUS,BRB,6114130.0
2000,AUS,BRN,21684366.0
2000,AUS,BTN,25171.0
2000,AUS,BWA,3512909.0
2000,AUS,CAF,250397.0
2000,AUS,CAN,993293313.0
2000,AUS,CCK,4185341.000000001
2000,AUS,CHE,132505350.0
2000,AUS,CHL,112058898.0
2000,AUS,CHN,3747243375.0
2000,AUS,CIV,2282608.0
2000,AUS,CMR,1081776.0
2000,AUS,COD,533758.0
2000,AUS,COG,133618.0
2000,AUS,COK,2628839.0
2000,AUS,COL,16670266.0
2000,AUS,COM,2866441.0
2000,AUS,CPV,46118.0
2000,AUS,CRI,4772142.0
2000,AUS,CUB,3106515.0
2000,AUS,CXR,8296118.0
2000,AUS,CYM,31813.0
2000,AUS,CYP,9871738.0
2000,AUS,CZE,47448865.0
2000,AUS,DEU,981346281.0
2000,AUS,DJI,965510.0
2000,AUS,DMA,222029.0
2000,AUS,DNK,89326415.0
2000,AUS,DOM,10420223.0
2000,AUS,DZA,39824568.0
2000,AUS,ECU,4727026.0
2000,AUS,EGY,172394578.0
2000,AUS,ERI,671226.0
2000,AUS,ESP,447984281.0
2000,AUS,EST,1068546.0
2000,AUS,ETH,3188730.0
2000,AUS,FIN,291324875.0
2000,AUS,FJI,293108328.0
2000,AUS,FLK,120058.0
2000,AUS,FRA,694712313.0
2000,AUS,FSM,6686505.0
2000,AUS,GAB,1286699.0
2000,AUS,GBR,2863211375.0
2000,AUS,GEO,1602107.0
2000,AUS,GHA,31691349.0
2000,AUS,GIB,80683.0
2000,AUS,GIN,8898429.0
2000,AUS,GMB,697096.0
2000,AUS,GNB,17087.0
2000,AUS,GNQ,413.0
2000,AUS,GRC,156508395.0
2000,AUS,GRD,2765605.0
2000,AUS,GTM,9616107.0
2000,AUS,GUM,10402981.0
2000,AUS,GUY,3585274.0
2000,AUS,HKG,2183063813.0
2000,AUS,HND,2560291.0
2000,AUS,HRV,8251003.000000001
2000,AUS,HTI,49852.0
2000,AUS,HUN,21377825.0
2000,AUS,IDN,1502792438.0
2000,AUS,IND,1518730656.0
2000,AUS,IOT,1204050.0
2000,AUS,IRL,89064174.0
2000,AUS,IRN,389171922.0
2000,AUS,IRQ,155862.0
2000,AUS,ISL,61782320.0
2000,AUS,ISR,214015281.0
2000,AUS,ITA,1150952438.0
2000,AUS,JAM,32035501.0
2000,AUS,JOR,65437859.0
2000,AUS,JPN,13194837500.0
2000,AUS,KAZ,5521503.0
2000,AUS,KEN,37170489.0
2000,AUS,KGZ,358458.0
2000,AUS,KHM,6257373.0
2000,AUS,KIR,12831988.0
2000,AUS,KNA,148151.0
2000,AUS,KOR,5913715750.0
2000,AUS,KWT,162360371.0
2000,AUS,LAO,3638373.0
2000,AUS,LBN,36123818.0
2000,AUS,LBR,32854.0
2000,AUS,LBY,4115134.0
2000,AUS,LCA,2029888.0
2000,AUS,LKA,193799215.0
2000,AUS,LSO,26022.0
2000,AUS,LTU,2395236.0
2000,AUS,LUX,702568.0
2000,AUS,LVA,5561970.0
2000,AUS,MAC,23346742.0
2000,AUS,MAR,7291344.0
2000,AUS,MDA,24996.0
2000,AUS,MDG,8469505.0
2000,AUS,MDV,6232047.0
2000,AUS,MEX,307840398.0
2000,AUS,MHL,1774454.0
2000,AUS,MKD,2306002.0
2000,AUS,MLI,1797724.0
2000,AUS,MLT,8373174.000000001
2000,AUS,MMR,11920938.0
2000,AUS,MNG,1887068.0
2000,AUS,MNP,1301602.0
2000,AUS,MOZ,7508270.0
2000,AUS,MRT,545828.0
2000,AUS,MUS,73506494.0
2000,AUS,MWI,1308895.0
2000,AUS,MYS,1376940563.0
2000,AUS,MYT,55228.0
2000,AUS,NAM,15093709.0
2000,AUS,NCL,111797770.0
2000,AUS,NER,1274432.0
2000,AUS,NFK,7637122.0
2000,AUS,NGA,20695111.0
2000,AUS,NIC,509142.0
2000,AUS,NIU,42511.0
2000,AUS,NLD,848585344.0
2000,AUS,NOR,64477174.0
2000,AUS,NPL,7282364.0
2000,AUS,NRU,9570779.0
2000,AUS,NZL,3534920281.0
2000,AUS,OMN,122593383.0
2000,AUS,PAK,145776797.0
2000,AUS,PAN,11357023.0
2000,AUS,PCN,4906.0
2000,AUS,PER,33789630.0
2000,AUS,PHL,950865344.0
2000,AUS,PLW,560839.0
2000,AUS,PNG,406338805.0
2000,AUS,POL,46030032.0
2000,AUS,PRK,1134725.0
2000,AUS,PRT,26179054.0
2000,AUS,PRY,151017.0
2000,AUS,PSE,682741.0
2000,AUS,PYF,115407910.0
2000,AUS,QAT,59321141.0
2000,AUS,ROU,78387496.0
2000,AUS,RUS,171955527.0
2000,AUS,RWA,112816.0
2000,AUS,SAU,976790672.0
2000,AUS,SCG,6126605.0
2000,AUS,SDN,76025869.0
2000,AUS,SEN,3588200.0
2000,AUS,SGP,3198506625.0
2000,AUS,SHN,114373.0
2000,AUS,SLB,19774832.0
2000,AUS,SLE,65309.0
2000,AUS,SLV,6704949.0
2000,AUS,SOM,8847.0
2000,AUS,SPM,133213.0
2000,AUS,STP,12395.0
2000,AUS,SUR,1590195.0
2000,AUS,SVK,7110345.0
2000,AUS,SVN,12678815.0
2000,AUS,SWE,123282523.0
2000,AUS,SWZ,419289.0
2000,AUS,SYC,2289787.0
2000,AUS,SYR,1692068.0
2000,AUS,TCA,578.0
2000,AUS,TCD,77248.0
2000,AUS,TGO,54321.0
2000,AUS,THA,1247307281.0
2000,AUS,TJK,72659.0
2000,AUS,TKL,4087.0
2000,AUS,TKM,104276.0
2000,AUS,TON,6556548.0
2000,AUS,TTO,23803805.0
2000,AUS,TUN,4419846.0
2000,AUS,TUR,288942750.0
2000,AUS,TUV,2245528.0
2000,AUS,TWN,3515226625.0
2000,AUS,TZA,76146104.0
2000,AUS,UGA,14883360.0
2000,AUS,UKR,4030223.0
2000,AUS,URY,8502637.0
2000,AUS,USA,6085178875.0
2000,AUS,UZB,149384.0
2000,AUS,VCT,2617134.0
2000,AUS,VEN,9097702.0
2000,AUS,VGB,141770.0
2000,AUS,VNM,289852668.0
2000,AUS,VUT,20768686.0
2000,AUS,WLF,3409004.0
2000,AUS,WSM,27332602.0
2000,AUS,YEM,10014914.0
2000,AUS,ZAF,753952625.0
2000,AUS,ZMB,1355171.0
2000,AUS,ZWE,9611980.0
2000,AUT,ABW,146807.0
2000,AUT,AFG,496419.0
2000,AUT,AGO,783865.0
2000,AUT,AIA,17062.0
2000,AUT,ALB,14761025.0
2000,AUT,AND,5885170.0
2000,AUT,ANT,4946177.0
2000,AUT,ARE,101737343.0
2000,AUT,ARG,79074543.0
2000,AUT,ARM,3392904.0
2000,AUT,ATG,154411.0
2000,AUT,AUS,306161085.0
2000,AUT,AZE,10573447.0
2000,AUT,BDI,192438.0
2000,AUT,BEL,1023440338.0
2000,AUT,BEN,4976657.0
2000,AUT,BFA,881063.0
2000,AUT,BGD,7703005.0
2000,AUT,BGR,186891307.0
2000,AUT,BHR,7219364.0
2000,AUT,BHS,1374279.0
2000,AUT,BIH,144382765.0
2000,AUT,BLR,58279973.0
2000,AUT,BLZ,918454.0
2000,AUT,BMU,94344.0
2000,AUT,BOL,2552179.0
2000,AUT,BRA,292979393.0
2000,AUT,BRB,1974315.0
2000,AUT,BRN,1088984.0
2000,AUT,BTN,3845010.0
2000,AUT,BWA,9527692.0
2000,AUT,CAF,48644.0
2000,AUT,CAN,532192326.0
2000,AUT,CHE,3919139352.0
2000,AUT,CHL,49066945.0
2000,AUT,CHN,507139526.0
2000,AUT,CIV,5899484.0
2000,AUT,CMR,2352833.0
2000,AUT,COD,94412.0
2000,AUT,COG,367946.0
2000,AUT,COL,28303191.0
2000,AUT,COM,2074.0
2000,AUT,CPV,1020571.0
2000,AUT,CRI,8382034.0
2000,AUT,CUB,10120083.0
2000,AUT,CYM,67380.0
2000,AUT,CYP,37964425.0
2000,AUT,CZE,1799945953.0
2000,AUT,DEU,20047120375.0
2000,AUT,DJI,1801127.0
2000,AUT,DMA,203636.0
2000,AUT,DNK,518618040.0
2000,AUT,DOM,5407139.0
2000,AUT,DZA,101851346.0
2000,AUT,ECU,7675603.0
2000,AUT,EGY,94655208.0
2000,AUT,ERI,140984.0
2000,AUT,ESP,1760788986.0
2000,AUT,EST,32130021.0
2000,AUT,ETH,3966664.0
2000,AUT,FIN,355194693.0
2000,AUT,FJI,55537.0
2000,AUT,FLK,3613.0
2000,AUT,FRA,2790095570.0
2000,AUT,GAB,4432341.0
2000,AUT,GBR,2767374609.0
2000,AUT,GEO,10860306.0
2000,AUT,GHA,7135396.0
2000,AUT,GIB,430242.0
2000,AUT,GIN,15726193.0
2000,AUT,GMB,805080.0
2000,AUT,GNB,19939.0
2000,AUT,GNQ,1472.0
2000,AUT,GRC,297396540.0
2000,AUT,GRD,432186.0
2000,AUT,GRL,1472.0
2000,AUT,GTM,5869020.0
2000,AUT,GUY,154035.0
2000,AUT,HKG,482866129.0
2000,AUT,HND,3051436.0
2000,AUT,HRV,578162316.0
2000,AUT,HTI,702639.0
2000,AUT,HUN,2963200922.0
2000,AUT,IDN,216486542.0
2000,AUT,IND,105220674.0
2000,AUT,IOT,21143.0
2000,AUT,IRL,180442340.0
2000,AUT,IRN,270505340.0
2000,AUT,IRQ,27747229.0
2000,AUT,ISL,26610846.0
2000,AUT,ISR,148478063.0
2000,AUT,ITA,5599959219.0
2000,AUT,JAM,2160025.0
2000,AUT,JOR,30478105.0
2000,AUT,JPN,875809682.0
2000,AUT,KAZ,17323531.0
2000,AUT,KEN,10319859.0
2000,AUT,KGZ,1359142.0
2000,AUT,KHM,6331889.0
2000,AUT,KIR,3613.0
2000,AUT,KNA,23015.0
2000,AUT,KOR,278370982.0
2000,AUT,KWT,25898066.0
2000,AUT,LAO,10639.0
2000,AUT,LBN,27192871.0
2000,AUT,LBR,463963.0
2000,AUT,LBY,39231737.0
2000,AUT,LCA,2889679.0
2000,AUT,LKA,18714133.0
2000,AUT,LTU,46286381.0
2000,AUT,LUX,118039486.0
2000,AUT,LVA,38263643.0
2000,AUT,MAC,1368379.0
2000,AUT,MAR,18117989.0
2000,AUT,MDA,9074621.0
2000,AUT,MDG,1565760.0
2000,AUT,MDV,616386.0
2000,AUT,MEX,170436432.0
2000,AUT,MHL,62363.0
2000,AUT,MKD,52313980.0
2000,AUT,MLI,3130096.0
2000,AUT,MLT,20314088.0
2000,AUT,MMR,1491196.0
2000,AUT,MNG,2218747.0
2000,AUT,MOZ,995045.0
2000,AUT,MRT,2185383.0
2000,AUT,MSR,12446.0
2000,AUT,MUS,5686127.0
2000,AUT,MWI,1169348.0
2000,AUT,MYS,109958720.0
2000,AUT,MYT,39322.0
2000,AUT,NAM,748459.0
2000,AUT,NCL,803947.0
2000,AUT,NER,625188.0
2000,AUT,NGA,51280525.0
2000,AUT,NIC,1627501.0
2000,AUT,NLD,1393669232.0
2000,AUT,NOR,264407014.00000003
2000,AUT,NPL,3212440.0
2000,AUT,NRU,1539.0
2000,AUT,NZL,55136070.0
2000,AUT,OMN,13964497.0
2000,AUT,PAK,17115917.0
2000,AUT,PAN,3291208.0
2000,AUT,PER,26815302.0
2000,AUT,PHL,93513310.0
2000,AUT,PNG,144796.0
2000,AUT,POL,1009216990.0
2000,AUT,PRK,6843390.0
2000,AUT,PRT,336084199.0
2000,AUT,PRY,4125032.0
2000,AUT,PSE,108533.0
2000,AUT,PYF,1581378.0
2000,AUT,QAT,12115198.0
2000,AUT,ROU,455974591.0
2000,AUT,RUS,625421658.0
2000,AUT,RWA,785413.0
2000,AUT,SAU,164242664.0
2000,AUT,SCG,169116590.0
2000,AUT,SDN,13263662.0
2000,AUT,SEN,10231595.0
2000,AUT,SGP,267775116.0
2000,AUT,SLE,3915461.0
2000,AUT,SLV,8942214.0
2000,AUT,SOM,1772955.0
2000,AUT,SPM,62495.0
2000,AUT,STP,64703.99999999999
2000,AUT,SUR,95218.0
2000,AUT,SVK,686680973.0
2000,AUT,SVN,1065243461.0
2000,AUT,SWE,719086538.0
2000,AUT,SWZ,193364.0
2000,AUT,SYC,341587.0
2000,AUT,SYR,17040512.0
2000,AUT,TCA,23419.0
2000,AUT,TCD,77551.0
2000,AUT,TGO,1695563.0
2000,AUT,THA,82241292.0
2000,AUT,TJK,385547.0
2000,AUT,TKM,10474168.0
2000,AUT,TON,52260.0
2000,AUT,TTO,7813618.0
2000,AUT,TUN,47479313.0
2000,AUT,TUR,497321896.0
2000,AUT,TWN,264343771.0
2000,AUT,TZA,2950920.0
2000,AUT,UGA,1356066.0
2000,AUT,UKR,179755008.0
2000,AUT,URY,6965701.0
2000,AUT,USA,3254472762.0
2000,AUT,UZB,33013718.0
2000,AUT,VCT,24927.0
2000,AUT,VEN,43957447.0
2000,AUT,VGB,1158841.0
2000,AUT,VNM,33119261.0
2000,AUT,WSM,1272.0
2000,AUT,YEM,5058723.0
2000,AUT,ZAF,300593604.0
2000,AUT,ZMB,534087.0
2000,AUT,ZWE,3511206.0
2000,AZE,AFG,757165.0
2000,AZE,AGO,15010.0
2000,AZE,AIA,113270.0
2000,AZE,ALB,1549077.0
2000,AZE,AND,579.0
2000,AZE,ARE,7116902.0
2000,AZE,ARG,7264790.0
2000,AZE,AUS,46344.0
2000,AZE,AUT,28656496.0
2000,AZE,BEL,1125497.0
2000,AZE,BGR,2932424.0
2000,AZE,BHR,2958.0
2000,AZE,BLR,4201355.0
2000,AZE,BRA,1118561.0
2000,AZE,CAN,714917.0
2000,AZE,CHE,45828170.0
2000,AZE,CHN,4876058.0
2000,AZE,COL,42140.0
2000,AZE,CRI,1870.0
2000,AZE,CUB,42062.0
2000,AZE,CZE,3876055.0
2000,AZE,DEU,198447841.0
2000,AZE,DNK,156378.0
2000,AZE,DZA,5300.0
2000,AZE,EGY,22028.0
2000,AZE,ESP,8476179.0
2000,AZE,EST,989720.0
2000,AZE,ETH,5000.0
2000,AZE,FIN,197662.0
2000,AZE,FRA,207098434.0
2000,AZE,GBR,20025175.0
2000,AZE,GEO,77750729.0
2000,AZE,GIB,7700786.0
2000,AZE,GNQ,137030.0
2000,AZE,GRC,26344166.0
2000,AZE,HKG,133900.0
2000,AZE,HRV,3750215.0
2000,AZE,HUN,545671.0
2000,AZE,IDN,5618472.0
2000,AZE,IND,631716.0
2000,AZE,IRL,243352.0
2000,AZE,IRN,22131542.0
2000,AZE,ISL,31539588.0
2000,AZE,ISR,135224543.0
2000,AZE,ITA,727535303.0
2000,AZE,JOR,58418.0
2000,AZE,JPN,859887.0
2000,AZE,KAZ,6842867.0
2000,AZE,KGZ,3270568.0
2000,AZE,KOR,3919253.0
2000,AZE,KWT,2400.0
2000,AZE,LBN,29116.0
2000,AZE,LKA,87000.0
2000,AZE,LTU,3041968.0
2000,AZE,LUX,923025.0
2000,AZE,LVA,12714135.0
2000,AZE,MDA,21909.0
2000,AZE,MEX,1290.0
2000,AZE,MLT,25385292.0
2000,AZE,MNG,1176000.0
2000,AZE,MUS,24616.0
2000,AZE,MWI,385.0
2000,AZE,MYS,1339830.0
2000,AZE,NAM,1516.0
2000,AZE,NGA,19722.0
2000,AZE,NLD,26307641.0
2000,AZE,NOR,896843.0
2000,AZE,NZL,750.0
2000,AZE,OMN,11280.0
2000,AZE,PAK,296394.0
2000,AZE,PER,295.0
2000,AZE,POL,4708266.0
2000,AZE,PRK,9290.0
2000,AZE,PRT,3947021.0
2000,AZE,PYF,5124.0
2000,AZE,QAT,20575.0
2000,AZE,ROU,8440544.0
2000,AZE,RUS,114709238.0
2000,AZE,SAU,6400115.0
2000,AZE,SCG,13672532.0
2000,AZE,SEN,6306385.0
2000,AZE,SGP,28869355.0
2000,AZE,SVK,710267.0
2000,AZE,SVN,2731649.0
2000,AZE,SWE,107717.0
2000,AZE,THA,1104994.0
2000,AZE,TJK,19585285.0
2000,AZE,TKM,16883888.0
2000,AZE,TUN,3814040.0
2000,AZE,TUR,107982949.0
2000,AZE,UKR,23620866.0
2000,AZE,USA,19093939.0
2000,AZE,UZB,1061327.0
2000,AZE,VEN,225.0
2000,AZE,VGB,1510176.0
2000,AZE,VNM,2165457.0
2000,AZE,ZAF,27025.0
2000,AZE,ZWE,1997.0
2000,BDI,AUS,3878.0
2000,BDI,AUT,1752225.0
2000,BDI,BEL,4464152.0
2000,BDI,BFA,2586.0
2000,BDI,BRA,3125.0
2000,BDI,CAN,20115.0
2000,BDI,CHE,2500129.0
2000,BDI,CHL,69.0
2000,BDI,CHN,1119040.0
2000,BDI,CMR,8998.0
2000,BDI,COL,1469.0
2000,BDI,CPV,599.0
2000,BDI,CZE,142416.0
2000,BDI,DEU,8523801.0
2000,BDI,DNK,1818766.0
2000,BDI,DZA,76.0
2000,BDI,ESP,1300898.0
2000,BDI,ETH,263.0
2000,BDI,FIN,560664.0
2000,BDI,FRA,4648301.0
2000,BDI,GBR,1909126.0
2000,BDI,GIN,5846.0
2000,BDI,GRC,20570.0
2000,BDI,GRD,190.0
2000,BDI,HUN,1326789.0
2000,BDI,IDN,323289.0
2000,BDI,IND,71052.0
2000,BDI,IRL,67710.0
2000,BDI,IRN,198123.0
2000,BDI,ITA,313155.0
2000,BDI,JPN,1159421.0
2000,BDI,KEN,13903.0
2000,BDI,LBN,2360.0
2000,BDI,LTU,2494.0
2000,BDI,MDG,6612.0
2000,BDI,MEX,4314.0
2000,BDI,NER,39579.0
2000,BDI,NGA,30382.0
2000,BDI,NLD,7155683.0
2000,BDI,NOR,207247.0
2000,BDI,OMN,388375.0
2000,BDI,POL,1128968.0
2000,BDI,PRT,60279.0
2000,BDI,ROU,1028959.0
2000,BDI,RUS,18490.0
2000,BDI,SAU,84777.0
2000,BDI,SDN,224.0
2000,BDI,SGP,230148.0
2000,BDI,SVN,134.0
2000,BDI,SWE,102287.0
2000,BDI,THA,53321.0
2000,BDI,TUR,10723.0
2000,BDI,TZA,11545.0
2000,BDI,UGA,44539.0
2000,BDI,USA,7497551.0
2000,BDI,ZAF,58286.0
2000,BEL,ABW,4725140.0
2000,BEL,AFG,8422611.0
2000,BEL,AGO,92732485.0
2000,BEL,AIA,101002.0
2000,BEL,ALB,7763841.0
2000,BEL,AND,6401255.0
2000,BEL,ANT,8457787.0
2000,BEL,ARE,568834586.0
2000,BEL,ARG,287941055.0
2000,BEL,ARM,91534301.0
2000,BEL,ATG,3649150.0
2000,BEL,AUS,747736531.0
2000,BEL,AUT,1840997832.0
2000,BEL,AZE,8714728.0
2000,BEL,BDI,16496303.0
2000,BEL,BEN,45371774.0
2000,BEL,BFA,21021602.0
2000,BEL,BGD,30233951.0
2000,BEL,BGR,113170333.0
2000,BEL,BHR,29308490.0
2000,BEL,BHS,28593707.0
2000,BEL,BIH,22633418.0
2000,BEL,BLR,56515754.0
2000,BEL,BLZ,626494.0
2000,BEL,BMU,3485805.0
2000,BEL,BOL,9809311.0
2000,BEL,BRA,813735441.0
2000,BEL,BRB,4600545.0
2000,BEL,BRN,1035585.0
2000,BEL,BTN,580659.0
2000,BEL,BWA,4914643.0
2000,BEL,CAF,3923910.0
2000,BEL,CAN,761234453.0
2000,BEL,CHE,2534751969.0
2000,BEL,CHL,125733345.0
2000,BEL,CHN,1339177031.0
2000,BEL,CIV,124583871.0
2000,BEL,CMR,106535676.0
2000,BEL,COD,132328869.0
2000,BEL,COG,39809300.0
2000,BEL,COL,94844435.0
2000,BEL,COM,2504825.0
2000,BEL,CPV,9195296.0
2000,BEL,CRI,45181284.0
2000,BEL,CUB,41177044.0
2000,BEL,CYM,636531.0
2000,BEL,CYP,96771891.0
2000,BEL,CZE,779561570.0
2000,BEL,DEU,28786761250.0
2000,BEL,DJI,8178648.0
2000,BEL,DMA,907229.0
2000,BEL,DNK,1579589055.0
2000,BEL,DOM,32555348.0
2000,BEL,DZA,374017797.0
2000,BEL,ECU,52849287.0
2000,BEL,EGY,309861868.0
2000,BEL,ERI,6449877.0
2000,BEL,ESP,6372410594.0
2000,BEL,EST,64723213.0
2000,BEL,ETH,47267291.0
2000,BEL,FIN,968121207.0
2000,BEL,FJI,1019142.0
2000,BEL,FLK,44865.0
2000,BEL,FRA,29918512875.0
2000,BEL,FSM,6898.0
2000,BEL,GAB,65491141.0
2000,BEL,GBR,17811885063.0
2000,BEL,GEO,5966351.0
2000,BEL,GHA,44414037.0
2000,BEL,GIB,15280405.0
2000,BEL,GIN,56435093.0
2000,BEL,GMB,9904346.0
2000,BEL,GNB,3119206.0
2000,BEL,GNQ,2857298.0
2000,BEL,GRC,1174436373.0
2000,BEL,GRD,900447.0
2000,BEL,GRL,278534.0
2000,BEL,GTM,27642430.0
2000,BEL,GUY,6502304.0
2000,BEL,HKG,1590344688.0
2000,BEL,HND,14293096.0
2000,BEL,HRV,148326033.0
2000,BEL,HTI,3989682.0
2000,BEL,HUN,885565245.0
2000,BEL,IDN,286525516.0
2000,BEL,IND,3243278375.0
2000,BEL,IOT,28330.0
2000,BEL,IRL,1461350279.0
2000,BEL,IRN,414404069.0
2000,BEL,IRQ,52120214.0
2000,BEL,ISL,62124815.0
2000,BEL,ISR,3568774125.0
2000,BEL,ITA,10278703219.0
2000,BEL,JAM,24918944.0
2000,BEL,JOR,114522230.0
2000,BEL,JPN,2180093559.0
2000,BEL,KAZ,38395283.0
2000,BEL,KEN,72810591.0
2000,BEL,KGZ,3857879.0
2000,BEL,KHM,4995851.0
2000,BEL,KIR,6719.0
2000,BEL,KNA,278177.0
2000,BEL,KOR,725310898.0
2000,BEL,KWT,67889402.0
2000,BEL,LAO,1356915.0
2000,BEL,LBN,197932215.0
2000,BEL,LBR,12998249.0
2000,BEL,LBY,73560601.0
2000,BEL,LCA,1576209.0
2000,BEL,LKA,172794426.0
2000,BEL,LSO,107322.0
2000,BEL,LTU,126745755.0
2000,BEL,LUX,3722407063.0
2000,BEL,LVA,71399488.0
2000,BEL,MAC,2792318.0
2000,BEL,MAR,254179441.0
2000,BEL,MDA,10264217.0
2000,BEL,MDG,29743561.0
2000,BEL,MDV,1529328.0
2000,BEL,MEX,567153301.0
2000,BEL,MHL,547586.0
2000,BEL,MKD,20026059.0
2000,BEL,MLI,30101899.0
